HeatEnergyi	EnergyUseLight	ElUseDehumidifieri	Tghi	Tgh_naturali	RHghi	CO2airi	Tcovi	Tscreeni	VentVindui	Leakage_heati	Leakage_humi	alphawindi	alphaleei	DWyield	FWyield	NumberPlantsi	Tcropi	VPDcrop_airi	LEi	Rni	Bni	Pnci	radiIni	spTheat	spTvent	spRHghi	H2O_dehumi	Dewi	CO2supplyi
58.98861847	99	99	18.0026986	99	71.39854013	99	6.767696248	14.34218177	0.09137249934	99	99	5.805341462e-15	8.91022798e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.02030544	99	99	18.00558164	99	71.36717839	99	6.738400192	14.32955915	0.08884846221	99	99	4.300702732e-15	5.404326455e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.0518506	99	99	18.00422165	99	71.35354382	99	6.711784738	14.32323011	0.08632342139	99	99	3.186038946e-15	3.27788969e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.08326143	99	99	18.0044215	99	71.33281277	99	6.683031368	14.31188162	0.08379737646	99	99	2.360275703e-15	1.988140596e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.11452131	99	99	18.00482394	99	71.31090618	99	6.655969729	14.30450502	0.08127032704	99	99	1.748535247e-15	1.205868227e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.14562995	99	99	18.00414871	99	71.29338041	99	6.634652011	14.29657429	0.07735112403	99	99	1.29534677e-15	7.313960515e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.17640464	99	99	18.01141252	99	71.24351273	99	6.635783007	14.29922967	0.06925282165	99	99	9.596164894e-16	4.436141296e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.20688805	99	99	18.00874575	99	71.23724382	99	6.637100064	14.30232189	0.06114420968	99	99	7.109013802e-16	2.690655707e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.237063	99	99	18.01015602	99	71.21492634	99	6.63610873	14.29999441	0.05302527501	99	99	5.266486956e-16	1.631965181e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.26692201	99	99	18.00998423	99	71.20069462	99	6.637005129	14.302099	0.04489600448	99	99	3.901509496e-16	9.898369178e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.29647698	99	99	18.00972802	99	71.18804657	99	6.636382488	14.30063715	0.03675638493	99	99	2.890309323e-16	6.003664388e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.32571895	99	99	18.01040703	99	71.17256231	99	6.629904889	14.29946872	0.02937110209	99	99	2.14119381e-16	3.641406522e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.35475253	99	99	18.00622914	99	71.17756233	99	6.601426312	14.2887654	0.0242727039	99	99	1.586235388e-16	2.2086247e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.38354623	99	99	18.00801044	99	71.15709669	99	6.572997349	14.27817856	0.01917025008	99	99	1.175112078e-16	1.339598596e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.41211031	99	99	18.0071611	99	71.14767539	99	6.545789588	14.27045889	0.01406373741	99	99	8.705444386e-17	8.125076204e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.44044463	99	99	18.00742496	99	71.13335471	99	6.517529928	14.26026954	0.008953162672	99	99	6.449151821e-17	4.92810783e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.46854067	99	99	18.00761029	99	71.11926309	99	6.490143128	14.25212952	0.003838522623	99	99	4.777649177e-17	2.989048493e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.49641815	99	99	18.0073213	99	71.10671509	99	6.449616243	14.2384106	0	99	99	3.539369562e-17	1.812949555e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.52416234	99	99	18.00394964	99	71.10486189	99	6.371531406	14.21232736	0	99	99	2.622029461e-17	1.099609489e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.55176899	99	99	18.00462463	99	71.08325285	99	6.292797114	14.18471931	0	99	99	1.9424472e-17	6.66946869e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.57923749	99	99	18.00435523	99	71.06321209	99	6.21562604	14.16078143	0	99	99	1.439000279e-17	4.045237245e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.6065849	99	99	18.00387238	99	71.04159988	99	6.137303255	14.13413953	0	99	99	1.066037626e-17	2.453560415e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.63380132	99	99	18.00425036	99	71.0139965	99	6.059805463	14.10943457	0	99	99	7.897400972e-18	1.488159617e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
59.66090355	99	99	18.00356772	99	70.98869073	99	5.990123703	14.08623246	0	99	99	5.850538536e-18	9.026144342e-29	99	99	99	99	99	99	99	99	99	0.0400546109	18	20	80	99	99	99
59.68787733	99	99	18.00419799	99	70.95667372	99	5.945754723	14.07191689	0	99	99	4.334185548e-18	5.474633283e-29	99	99	99	99	99	99	99	99	99	0.2009928217	18	20	80	99	99	99
59.71473215	99	99	18.00374311	99	70.92825264	99	5.90133725	14.05748746	0	99	99	3.210843626e-18	3.320532937e-29	99	99	99	99	99	99	99	99	99	0.36272044	18	20	80	99	99	99
59.74146574	99	99	18.00392284	99	70.89617377	99	5.856810441	14.04280132	0	99	99	2.378651462e-18	2.014005033e-29	99	99	99	99	99	99	99	99	99	0.5243556822	18	20	80	99	99	99
59.76808136	99	99	18.00375343	99	70.86462103	99	5.812414898	14.02842338	0	99	99	1.762148344e-18	1.221555801e-29	99	99	99	99	99	99	99	99	99	0.6862589517	18	20	80	99	99	99
59.79458073	99	99	18.00373175	99	70.83150635	99	5.767892532	14.01374768	0	99	99	1.305431601e-18	7.409110459e-30	99	99	99	99	99	99	99	99	99	0.8484332099	18	20	80	99	99	99
59.8208481	99	99	18.00369481	99	70.79781689	99	5.731810065	14.00203957	0	99	99	9.670875155e-19	4.493852655e-30	99	99	99	99	99	99	99	99	99	1.527047072	18	20	80	99	99	99
59.84591148	99	99	18.04240246	99	70.60304649	99	5.725620468	14.00997124	0	99	99	7.164360525e-19	2.725659415e-30	99	99	99	99	99	99	99	99	99	3.757673614	18	20	80	99	99	99
59.89110723	99	99	17.40287949	99	73.34478835	99	5.723224847	14.02681051	0	99	99	5.307488816e-19	1.653196003e-30	99	99	99	99	99	99	99	99	99	10.42699023	18	20	80	99	99	99
59.93887682	99	99	17.82643175	99	71.60803072	99	5.250133619	12.93853835	0	99	99	3.931884421e-19	1.002714063e-30	99	99	99	99	99	99	99	99	99	11.44429794	18	20	80	99	99	99
59.9566182	99	99	19.10915082	99	66.25000532	99	6.196079943	15.18191958	0	99	99	2.912811621e-19	6.081768218e-31	99	99	99	99	99	99	99	99	99	11.87772341	18	20	80	99	99	99
59.98623305	99	99	17.45822047	99	72.95275114	99	5.566304687	13.72578057	0	99	99	2.157863922e-19	3.68877889e-31	99	99	99	99	99	99	99	99	99	13.35518042	18	20	80	99	99	99
60.00203857	99	99	18.62742197	99	68.01959157	99	5.774249986	14.22242388	0.0003878101186	99	99	1.598584911e-19	2.237357494e-31	99	99	99	99	99	99	99	99	99	15.29686484	18	20	80	99	99	99
60.02747769	99	99	17.55054002	99	72.50309878	99	5.696085244	14.00521101	0.001928508625	99	99	1.18426083e-19	1.357025917e-31	99	99	99	99	99	99	99	99	99	17.49388117	18	20	80	99	99	99
60.05119533	99	99	18.16352692	99	69.90187674	99	5.637677815	13.83438487	0.003460902453	99	99	8.773220006e-20	8.230778244e-32	99	99	99	99	99	99	99	99	99	19.79234192	18	20	80	99	99	99
60.07961808	99	99	17.77795823	99	71.55103581	99	5.73808187	14.03642048	0.00499301447	99	99	6.499361234e-20	4.992219358e-32	99	99	99	99	99	99	99	99	99	22.14442055	18	20	80	99	99	99
60.10942611	99	99	18.000702	99	70.64282275	99	5.673721075	13.85161687	0.006525890468	99	99	4.814845225e-20	3.027934101e-32	99	99	99	99	99	99	99	99	99	24.52592039	18	20	80	99	99	99
60.14125407	99	99	17.90595456	99	71.10060186	99	5.759230089	14.01868151	0.00805922011	99	99	3.566925073e-20	1.836534868e-32	99	99	99	99	99	99	99	99	99	26.9155544	18	20	80	99	99	99
60.17397064	99	99	17.9868009	99	70.82521369	99	5.750595642	13.93944194	0.01125357874	99	99	2.642443086e-20	1.113914705e-32	99	99	99	99	99	99	99	99	99	28.86022455	18	20	80	99	99	99
60.20706527	99	99	17.97908519	99	70.93259625	99	5.854937627	14.04963617	0.01942549948	99	99	1.957569985e-20	6.756234208e-33	99	99	99	99	99	99	99	99	99	29.43361921	18	20	80	99	99	99
60.24058071	99	99	17.9910525	99	70.95787053	99	5.905370544	14.03326128	0.02758704632	99	99	1.450203513e-20	4.097863192e-33	99	99	99	99	99	99	99	99	99	30.00308508	18	20	80	99	99	99
60.27436238	99	99	17.98867191	99	71.04748162	99	5.9841157	14.0833586	0.0357382616	99	99	1.074337186e-20	2.485479665e-33	99	99	99	99	99	99	99	99	99	30.55709229	18	20	80	99	99	99
60.30845663	99	99	17.99150465	99	71.11639663	99	6.044062321	14.08932023	0.04387914426	99	99	7.958885627e-21	1.507519621e-33	99	99	99	99	99	99	99	99	99	31.10296067	18	20	80	99	99	99
60.34276455	99	99	17.99219078	99	71.19689744	99	6.115630791	14.12256794	0.05200969305	99	99	5.896087489e-21	9.143568702e-34	99	99	99	99	99	99	99	99	99	31.64575113	18	20	80	99	99	99
60.37720005	99	99	17.99320946	99	71.27573622	99	6.164566789	14.13356623	0.05898889071	99	99	4.367929042e-21	5.545854757e-34	99	99	99	99	99	99	99	99	99	31.39235411	18	20	80	99	99	99
60.41077167	99	99	18.02894505	99	71.19740802	99	6.176440118	14.15021086	0.06253887428	99	99	3.235841421e-21	3.363730944e-34	99	99	99	99	99	99	99	99	99	28.7524508	18	20	80	99	99	99
60.44293004	99	99	18.04195924	99	71.20147363	99	6.191698675	14.17480341	0.06608688422	99	99	2.397170284e-21	2.040205949e-34	99	99	99	99	99	99	99	99	99	26.10201264	18	20	80	99	99	99
60.47287313	99	99	18.07067315	99	71.12169201	99	6.202815469	14.18967183	0.06963292055	99	99	1.775867425e-21	1.23744746e-34	99	99	99	99	99	99	99	99	99	23.44337243	18	20	80	99	99	99
60.49996057	99	99	18.09009194	99	71.06171725	99	6.217777141	14.21356734	0.07317698395	99	99	1.315594946e-21	7.505498243e-35	99	99	99	99	99	99	99	99	99	20.77649398	18	20	80	99	99	99
60.52387636	99	99	18.10223322	99	71.01133302	99	6.228229754	14.22687638	0.07671907535	99	99	9.746167068e-22	4.552314801e-35	99	99	99	99	99	99	99	99	99	18.10047075	18	20	80	99	99	99
60.54546637	99	99	18.09312433	99	71.03425399	99	6.243434775	14.23449541	0.07988003287	99	99	7.220138145e-22	2.761118499e-35	99	99	99	99	99	99	99	99	99	16.49453218	18	20	80	99	99	99
60.56971703	99	99	17.89477509	99	71.86609848	99	6.252198152	14.17644711	0.0819021949	99	99	5.348809894e-22	1.674703025e-35	99	99	99	99	99	99	99	99	99	18.11237571	18	20	80	99	99	99
60.59576138	99	99	17.9582992	99	71.59219433	99	6.251418819	14.09599418	0.08392371386	99	99	3.962495828e-22	1.015758731e-35	99	99	99	99	99	99	99	99	99	19.72831722	18	20	80	99	99	99
60.62387413	99	99	17.92462034	99	71.74980616	99	6.315825963	14.16858777	0.08594458997	99	99	2.935489109e-22	6.16088813e-36	99	99	99	99	99	99	99	99	99	21.34230938	18	20	80	99	99	99
60.65389367	99	99	17.9437014	99	71.69395596	99	6.33628591	14.13800098	0.08796482341	99	99	2.174663819e-22	3.736767542e-36	99	99	99	99	99	99	99	99	99	22.95388297	18	20	80	99	99	99
60.68545419	99	99	17.94735657	99	71.71823272	99	6.390755233	14.18726229	0.08998441439	99	99	1.611030581e-22	2.266464082e-36	99	99	99	99	99	99	99	99	99	24.56320453	18	20	80	99	99	99
60.71817993	99	99	17.9571873	99	71.72457097	99	6.405810252	14.18048929	0.09276019804	99	99	1.193480808e-22	1.374679955e-36	99	99	99	99	99	99	99	99	99	25.54406011	18	20	80	99	99	99
60.75017001	99	99	18.02976165	99	71.46030155	99	6.389994698	14.21074842	0.0978041598	99	99	8.841523288e-23	8.3378554e-37	99	99	99	99	99	99	99	99	99	24.64509767	18	20	80	99	99	99
60.78169806	99	99	18.00925651	99	71.58485515	99	6.366579752	14.2231655	0.1028441124	99	99	6.54996155e-23	5.057164937e-37	99	99	99	99	99	99	99	99	99	23.74457225	18	20	80	99	99	99
60.81246636	99	99	18.02740417	99	71.53530275	99	6.329919701	14.20448539	0.1078800591	99	99	4.852330861e-23	3.067325585e-37	99	99	99	99	99	99	99	99	99	22.84358568	18	20	80	99	99	99
60.84255254	99	99	18.01975898	99	71.5866978	99	6.300565027	14.20295702	0.1129120031	99	99	3.594695115e-23	1.860427011e-37	99	99	99	99	99	99	99	99	99	21.94319579	18	20	80	99	99	99
60.87185963	99	99	18.02607888	99	71.56911725	99	6.265185833	14.18728413	0.1179399474	99	99	2.663015639e-23	1.128406022e-37	99	99	99	99	99	99	99	99	99	21.04339988	18	20	80	99	99	99
60.90023782	99	99	18.0239492	99	71.5777931	99	6.240930208	14.18368759	0.1220851064	99	99	1.972810507e-23	6.844128491e-38	99	99	99	99	99	99	99	99	99	19.90602053	18	20	80	99	99	99
60.92642221	99	99	18.07611899	99	71.34279172	99	6.240889053	14.19482285	0.1235917216	99	99	1.46149397e-23	4.151173769e-38	99	99	99	99	99	99	99	99	99	18.05477192	18	20	80	99	99	99
60.9507659	99	99	18.05544186	99	71.40467346	99	6.246547728	14.21934032	0.1250979774	99	99	1.082701362e-23	2.517814164e-38	99	99	99	99	99	99	99	99	99	16.20432358	18	20	80	99	99	99
60.97409908	99	99	18.04388857	99	71.41650143	99	6.23060333	14.19313753	0.1266038739	99	99	8.020848966e-24	1.527131486e-38	99	99	99	99	99	99	99	99	99	14.35467429	18	20	80	99	99	99
60.99893988	99	99	17.94119216	99	71.81259524	99	6.209834324	14.1556074	0.1281094113	99	99	5.94199106e-24	9.262520678e-39	99	99	99	99	99	99	99	99	99	12.50581452	18	20	80	99	99	99
61.02471551	99	99	17.97799559	99	71.61116643	99	6.184549749	14.1074755	0.1296145896	99	99	4.401935244e-24	5.618002777e-39	99	99	99	99	99	99	99	99	99	10.65800516	18	20	80	99	99	99
61.0515247	99	99	17.96104964	99	71.63952785	99	6.171639715	14.1333244	0.1304924506	99	99	3.261033835e-24	3.407490931e-39	99	99	99	99	99	99	99	99	99	8.8845665	18	20	80	99	99	99
61.07896697	99	99	17.9833359	99	71.49719792	99	6.067540347	14.07985922	0.129489178	99	99	2.415833283e-24	2.066747722e-39	99	99	99	99	99	99	99	99	99	7.333279852	18	20	80	99	99	99
61.11208168	99	99	17.98165141	99	71.4473068	99	5.986265859	14.07998289	0.1528652736	99	99	1.789693314e-24	1.253545859e-39	99	99	99	99	99	99	99	99	99	7.187861569	18	20	80	99	99	99
61.18391622	99	99	16.52947683	99	77.814513	99	5.663183065	13.5123827	0.2230379733	99	99	1.325837417e-24	7.603139971e-40	99	99	99	99	99	99	99	99	99	8.67697122	18	20	80	99	99	99
61.26048207	99	99	17.78027848	99	72.09216704	99	5.457568713	13.22057799	0.2207708638	99	99	9.82204516e-25	4.611537502e-40	99	99	99	99	99	99	99	99	99	5.669769659	18	20	80	99	99	99
61.29970119	99	99	19.42327182	99	65.35356281	99	5.946001165	14.55827447	0.1553355454	99	99	7.276350019e-25	2.797038884e-40	99	99	99	99	99	99	99	99	99	1.559233757	18	20	80	99	99	99
61.33754875	99	99	17.86163143	99	71.651694	99	5.879047619	14.56955745	0.1353340346	99	99	5.390452674e-25	1.696489839e-40	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.36877326	99	99	18.3456973	99	69.55088198	99	5.526327282	13.8425184	0.129743293	99	99	3.993345559e-25	1.028973101e-40	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.39971622	99	99	17.94163804	99	71.19041087	99	5.637111247	14.20370684	0.1283668193	99	99	2.958343151e-25	6.241037341e-41	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.43088193	99	99	18.02764637	99	70.75701449	99	5.403255628	13.75574148	0.1284966565	99	99	2.191594509e-25	3.785380495e-41	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.46053335	99	99	18.03973131	99	70.64615422	99	5.479363909	14.03551744	0.1291773654	99	99	1.623573145e-25	2.295949329e-41	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.49161843	99	99	17.94994681	99	70.95693227	99	5.335361736	13.79851234	0.130061201	99	99	1.202772568e-25	1.392563661e-41	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.52129121	99	99	18.05593236	99	70.44749888	99	5.347415291	13.91947503	0.1305184568	99	99	8.91035834e-26	8.446325562e-42	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.55198698	99	99	17.95499526	99	70.80637023	99	5.28131097	13.83166489	0.1294986719	99	99	6.600955811e-26	5.122955415e-42	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.58182554	99	99	18.03883777	99	70.38984826	99	5.262904908	13.85584196	0.1284892115	99	99	4.890108339e-26	3.107229528e-42	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.61212523	99	99	17.975997	99	70.58928323	99	5.22607951	13.83677363	0.1274834191	99	99	3.622681359e-26	1.884629975e-42	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.64205361	99	99	18.01867656	99	70.34583748	99	5.189800705	13.81898861	0.1264788643	99	99	2.683748358e-26	1.143085862e-42	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.67207062	99	99	17.9926426	99	70.39101507	99	5.162266888	13.8217353	0.12547466	99	99	1.988169683e-26	6.933166221e-43	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.70197417	99	99	18.00630197	99	70.26927384	99	5.108641935	13.79130425	0.1247215199	99	99	1.472872327e-26	4.205177882e-43	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.73179965	99	99	18.00118111	99	70.22489206	99	5.025548369	13.77592516	0.124721481	99	99	1.091130657e-26	2.550569315e-43	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.76160378	99	99	18.00113054	99	70.15706197	99	4.93207035	13.73616517	0.1247214667	99	99	8.083294717e-27	1.546998489e-43	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.79130073	99	99	18.00351117	99	70.07747292	99	4.846405126	13.71474827	0.1247214614	99	99	5.988252009e-27	9.383020143e-44	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.82099008	99	99	17.99992259	99	70.02082035	99	4.755354804	13.68068809	0.1247214595	99	99	4.436206199e-27	5.691089397e-44	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.85059169	99	99	18.00322275	99	69.93377978	99	4.667636183	13.65445017	0.1247214588	99	99	3.286422383e-27	3.451820207e-44	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.88020116	99	99	18.00019457	99	69.87158757	99	4.596192132	13.62991848	0.1253489653	99	99	2.434641582e-27	2.093634787e-44	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.90998858	99	99	17.99375802	99	69.8234827	99	4.578532278	13.62215187	0.1278584934	99	99	1.803626845e-27	1.269853689e-44	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.93994114	99	99	17.99512256	99	69.74316487	99	4.560074128	13.612511	0.1303670241	99	99	1.33615963e-27	7.702051955e-45	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
61.97004683	99	99	17.99495968	99	69.66965797	99	4.544623584	13.60993146	0.1328745577	99	99	9.898513995e-28	4.671530653e-45	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.00032727	99	99	17.99440527	99	69.59808183	99	4.527069057	13.60241213	0.1353810946	99	99	7.332999526e-28	2.833426569e-45	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.03075673	99	99	17.99530841	99	69.52087775	99	4.511000463	13.59838152	0.1378866351	99	99	5.432419661e-28	1.718560086e-45	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.06134937	99	99	17.99444116	99	69.45165606	99	4.51066516	13.59759429	0.139765168	99	99	4.024435467e-28	1.042359383e-45	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.09202445	99	99	17.99769068	99	69.36805859	99	4.561154667	13.61504791	0.139765168	99	99	2.981375122e-28	6.322229241e-46	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.12279983	99	99	17.99652401	99	69.30559745	99	4.611683249	13.63259328	0.139765168	99	99	2.208657013e-28	3.834625873e-46	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.15366127	99	99	17.9973805	99	69.23756364	99	4.661339575	13.64809074	0.139765168	99	99	1.636213359e-28	2.32581816e-46	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.18460406	99	99	17.99732146	99	69.17609126	99	4.71174279	13.66534177	0.139765168	99	99	1.212136669e-28	1.410680023e-46	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.21562753	99	99	17.99742831	99	69.11663202	99	4.761528213	13.68114233	0.139765168	99	99	8.979729303e-29	8.55620685e-47	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.24666655	99	99	17.99776064	99	69.05906554	99	4.811766197	13.69800542	0.1377610941	99	99	6.652347084e-29	5.189601786e-47	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.27727288	99	99	18.01563337	99	68.93344315	99	4.864022244	13.71960657	0.129739697	99	99	4.92817993e-29	3.147652595e-47	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.30752618	99	99	18.00996765	99	68.90846267	99	4.918042974	13.7453509	0.1217080882	99	99	3.650885487e-29	1.909147805e-47	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.33741816	99	99	18.0121623	99	68.85459245	99	4.965117613	13.754787	0.1136662546	99	99	2.704642491e-29	1.157956678e-47	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.36691489	99	99	18.01246763	99	68.81217952	99	5.017443473	13.77655207	0.1056141834	99	99	2.003648437e-29	7.023362275e-48	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.39606575	99	99	18.01099001	99	68.78042071	99	5.065818316	13.78904083	0.09755186151	99	99	1.48433927e-29	4.259884554e-48	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.42481998	99	99	18.01287461	99	68.73818003	99	5.104354143	13.80370103	0.08985801685	99	99	1.099625577e-29	2.583750589e-48	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.45322002	99	99	18.01111067	99	68.71255649	99	5.103786199	13.8023676	0.08329186613	99	99	8.146226634e-30	1.567123949e-48	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.4812322	99	99	18.01260778	99	68.67509151	99	5.104047573	13.80298126	0.07671892447	99	99	6.034873121e-30	9.505087228e-49	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.50887902	99	99	18.01152398	99	68.64962874	99	5.104002051	13.80287438	0.07013918485	99	99	4.470743967e-30	5.765126827e-49	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.53614569	99	99	18.0122774	99	68.61809032	99	5.103945475	13.80274155	0.06355264024	99	99	3.312008591e-30	3.496726178e-49	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.56303933	99	99	18.01185532	99	68.59278085	99	5.104061557	13.80301409	0.0569592836	99	99	2.453596311e-30	2.120871635e-49	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.58956881	99	99	18.01208722	99	68.56644578	99	5.116447807	13.80682311	0.04985096793	99	99	1.817668854e-30	1.286373672e-49	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.61583609	99	99	18.0079479	99	68.56101033	99	5.166030403	13.82214747	0.0412089807	99	99	1.346562206e-30	7.80225072e-50	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.64182084	99	99	18.00933783	99	68.53627649	99	5.215059141	13.83617146	0.03255530367	99	99	9.975578174e-31	4.732304277e-50	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.66752063	99	99	18.00898595	99	68.52202522	99	5.265824699	13.85427321	0.02388992103	99	99	7.390090073e-31	2.870287635e-50	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.69294423	99	99	18.00885227	99	68.51010219	99	5.315264512	13.86926233	0.01521281694	99	99	5.474713379e-31	1.740917453e-50	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.71807555	99	99	18.00938469	99	68.49871905	99	5.365682927	13.88654905	0.006523975542	99	99	4.055767424e-31	1.055919811e-50	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.74296126	99	99	18.00889268	99	68.49397402	99	5.384903901	13.89236495	0	99	99	3.004586406e-31	6.404477397e-51	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.76787742	99	99	17.99795562	99	68.52986197	99	5.311353334	13.86569551	0	99	99	2.225852356e-31	3.8845119e-51	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.79278429	99	99	18.00105379	99	68.50589946	99	5.236495622	13.83595711	0	99	99	1.648951982e-31	2.356075566e-51	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.81768174	99	99	18.00001487	99	68.49667012	99	5.166157752	13.81683052	0	99	99	1.221573673e-31	1.429032067e-51	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.84260426	99	99	17.99923245	99	68.48401292	99	5.092393282	13.78965886	0	99	99	9.049640348e-32	8.667517624e-52	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.86751701	99	99	18.00043737	99	68.46113465	99	5.021141997	13.76838773	0	99	99	6.704138461e-32	5.257115183e-52	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.89246614	99	99	17.9988265	99	68.44737987	99	4.939939159	13.74059991	0	99	99	4.966547926e-32	3.18860154e-52	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.91746709	99	99	17.99836924	99	68.42580987	99	4.834425045	13.70627692	0	99	99	3.679309197e-32	1.933984596e-52	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.94254114	99	99	17.99763695	99	68.40214584	99	4.728353645	13.67064551	0	99	99	2.725699293e-32	1.173020953e-52	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.96768055	99	99	17.99798525	99	68.37100228	99	4.622967713	13.63662347	0	99	99	2.0192477e-32	7.114731723e-53	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
62.99290343	99	99	17.99727484	99	68.3411312	99	4.517222324	13.60175748	0	99	99	1.495895488e-32	4.315302925e-53	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
63.01820747	99	99	17.99747179	99	68.30461532	99	4.411637926	13.56726948	0	99	99	1.108186634e-32	2.61736353e-53	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
63.04360195	99	99	17.99699371	99	68.26802712	99	4.31019262	13.53407543	0	99	99	8.209648504e-33	1.587511229e-53	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
63.06906804	99	99	17.99783015	99	68.22377306	99	4.221312426	13.50511033	0	99	99	6.081857197e-33	9.628742328e-54	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
